Resource,Zone,Retrofit_Id,StartCap,RetCap,RetroCap,NewCap,EndCap,CapacityConstraintDual,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
CNQ_RS,1,None,163.4,0.0,0.0,0.0,163.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GG_RS,2,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SQ_RS,3,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNSW_RS,4,None,32.97,32.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNSW_RS,5,None,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNW_RS,6,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNSW_RS,7,None,2342.0,0.0,0.0,0.0,2342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIC_RS,8,None,2292.23,0.0,0.0,0.0,2292.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA_RS,9,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAS_RS,10,None,2294.2,0.0,0.0,0.0,2294.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_COAL,1,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GG_COAL,2,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SQ_COAL,3,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNSW_COAL,5,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNW_COAL,6,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIC_COAL,8,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_CCGT,1,None,780.0299284193749,0.0,0.0,334.50963114233815,1114.539559561713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GG_CCGT,2,None,1077.8525809586615,0.0,0.0,0.0,1077.8525809586615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SQ_CCGT,3,None,1815.4143714014185,0.0,0.0,0.0,1815.4143714014185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNSW_CCGT,4,None,412.9791954321025,0.0,0.0,0.5229119566529267,413.5021073887554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNSW_CCGT,5,None,1227.077933434118,0.0,0.0,0.0,1227.077933434118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNW_CCGT,6,None,2390.8081772846067,0.0,0.0,0.0,2390.8081772846067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNSW_CCGT,7,None,530.4506748407758,0.0,0.0,0.0,530.4506748407758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIC_CCGT,8,None,3532.7997254573143,0.0,0.0,0.0,3532.7997254573143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA_CCGT,9,None,1420.5509735541814,0.0,0.0,0.0,1420.5509735541814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAS_CCGT,10,None,728.3505139521437,0.0,0.0,0.0,728.3505139521437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_OCGT,1,None,2633.5367941322584,0.0,0.0,3947.8365850596615,6581.373379191919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GG_OCGT,2,None,7663.673599505688,0.0,0.0,0.0,7663.673599505688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SQ_OCGT,3,None,1600.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNSW_OCGT,4,None,16.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNSW_OCGT,5,None,2583.1349297727247,0.0,0.0,0.0,2583.1349297727247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNW_OCGT,6,None,1270.0,0.0,0.0,0.0,1270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNSW_OCGT,7,None,692.0,0.0,0.0,0.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIC_OCGT,8,None,2400.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA_OCGT,9,None,2000.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAS_OCGT,10,None,2333.391763295798,0.0,0.0,0.0,2333.391763295798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_BIO,1,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_SQ2_SOLAR,1,None,5210.56913117341,0.0,0.0,2789.4308688265905,8000.0,31041.99870002699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_SQ3_SOLAR,1,None,1028.499478339448,0.0,0.0,2371.5005216605523,3400.0000000000005,421.24948548010633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_SQ4_SOLAR,1,None,423.0383483,0.0,0.0,0.0,423.0383483,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GG_SQ6_SOLAR,2,None,174.9018349623922,0.0,0.0,0.0,174.9018349623922,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SQ_SQ7_SOLAR,3,None,807.6461555153252,0.0,0.0,1630.9308275798917,2438.576983095217,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SQ_SQ8_SOLAR,3,None,2870.1825804050964,0.0,0.0,0.0,2870.1825804050964,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNSW_SN1_SOLAR,4,None,6000.0,0.0,0.0,0.0,6000.0,53964.335032462564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNSW_SN2_SOLAR,4,None,710.3859735,0.0,0.0,6289.614026499999,7000.0,44576.34192267742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNSW_SN3_SOLAR,5,None,4024.1045502939814,0.0,0.0,2825.895449706018,6850.0,52004.831943801844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNSW_SN5_SOLAR,7,None,1705.996337043719,0.0,0.0,1494.0036629562812,3200.0,100320.11591984452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNW_SN9_SOLAR,6,None,1000.0,0.0,0.0,0.0,1000.0,61385.59658284039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIC_SV2_SOLAR,8,None,4700.0,0.0,0.0,0.0,4700.0,148415.8980336535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIC_SV6_SOLAR,8,None,1411.674131828977,0.0,0.0,588.3258681710231,2000.0,98427.15334157199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA_SS3_SOLAR,9,None,0.0,0.0,0.0,4000.0,4000.0,100942.76391705353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA_SS7_SOLAR,9,None,700.0,0.0,0.0,0.0,700.0,255632.94372941254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA_SS5_SOLAR,9,None,3000.0,0.0,0.0,0.0,3000.0,168391.13799113428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAS_ST2_SOLAR,10,None,0.0,0.0,0.0,500.0,500.0,58376.97221892108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_WQ1_WIND,1,None,1400.0,0.0,0.0,0.0,1400.0,1.1323027308090942e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_WQ2_WIND,1,None,6000.0,0.0,0.0,0.0,6000.0,468835.69130173745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_WQ4_WIND,1,None,2776.9330144996025,0.0,0.0,1023.0669855003973,3800.0,219667.17615230463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_WQ3_WIND,1,None,2954.733407341773,0.0,0.0,5045.266592658228,8000.0,168421.03904984373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GG_WQ6_WIND,2,None,172.93578815596155,0.0,0.0,3327.0642118440383,3500.0,198033.87338849268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SQ_WQ8_WIND,3,None,8000.0,0.0,0.0,0.0,8000.0,231853.0429491339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNSW_WN2_WIND,4,None,7400.0,0.0,0.0,0.0,7400.0,124874.12164267687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNSW_WN3_WIND,5,None,8000.0,0.0,0.0,0.0,8000.0,141442.35333048593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNW_WN9_WIND,6,None,1600.0,0.0,0.0,0.0,1600.0,307774.7909169176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNSW_WACT_WIND,7,None,3000.0,0.0,0.0,0.0,3000.0,443381.6913461026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIC_WV3_WIND,8,None,4300.0,0.0,0.0,0.0,4300.0,191768.66403338022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIC_WV4_WIND,8,None,3400.0,0.0,0.0,0.0,3400.0,257307.45721504264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIC_WV7_WIND,8,None,2000.0,0.0,0.0,0.0,2000.0,124308.16661815257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIC_WV5_WIND,8,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA_WS1_WIND,9,None,1100.0,0.0,0.0,0.0,1100.0,233571.9792777229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA_WS3_WIND,9,None,3827.994595474422,0.0,0.0,772.0054045255775,4600.0,238034.31672399447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA_WS4_WIND,9,None,800.0,0.0,0.0,0.0,800.0,105627.87977460293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAS_WT1_WIND,10,None,600.0,0.0,0.0,0.0,600.0,575271.6168286292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAS_WT2_WIND,10,None,800.0,0.0,0.0,0.0,800.0,460142.34909247706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAS_WT3_WIND,10,None,2300.0,0.0,0.0,0.0,2300.0,820808.0410404077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_BATTERY,1,None,52.0,0.0,0.0,0.0,52.0,0.0,104.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0
GG_BATTERY,2,None,7.683883309843943,0.0,0.0,161.7891166077302,169.4729999175741,0.0,15.367766619687886,0.0,323.5782332154604,338.9459998351482,0.0,0.0,0.0,0.0
SQ_BATTERY,3,None,904.1026119496782,0.0,0.0,2008.6054106202412,2912.7080225699196,0.0,1808.2052238993565,0.0,4017.2108212404823,5825.416045139839,0.0,0.0,0.0,0.0
NNSW_BATTERY,4,None,0.0,0.0,0.0,8301.350018068664,8301.350018068664,0.0,0.0,0.0,16602.70003613733,16602.70003613733,0.0,0.0,0.0,0.0
CNSW_BATTERY,5,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNW_BATTERY,6,None,50.0,0.0,0.0,1951.4883486313224,2001.4883486313222,0.0,100.0,0.0,3902.976697262645,4002.9766972626444,0.0,0.0,0.0,0.0
SNSW_BATTERY,7,None,310.32,0.0,0.0,0.0,310.32,0.0,620.64,0.0,0.0,620.64,0.0,0.0,0.0,0.0
VIC_BATTERY,8,None,580.4,0.0,0.0,0.0,580.4,0.0,1160.8,0.0,0.0,1160.8,0.0,0.0,0.0,0.0
SA_BATTERY,9,None,512.43,0.0,0.0,2867.453319826049,3379.8833198260486,0.0,1024.86,0.0,5734.906639652098,6759.766639652097,0.0,0.0,0.0,0.0
TAS_BATTERY,10,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_PH,1,None,1265.4010201745175,0.0,0.0,2288.220935555268,3553.621955729786,-0.0,10751.069803064427,0.0,39601.48078622765,50352.55058929207,0.0,0.0,0.0,0.0
GG_PH,2,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SQ_PH,3,None,2000.0,0.0,0.0,0.0,2000.0,65532.303096865304,16000.0,0.0,12000.0,28000.0,0.0,0.0,0.0,0.0
NNSW_PH,4,None,2250.0,0.0,0.0,0.0,2250.0,80303.97830040798,19116.396044598423,0.0,25822.335129543037,44938.73117414147,0.0,0.0,0.0,0.0
CNSW_PH,5,None,1329.2223955178213,0.0,0.0,612.325980832588,1941.5483763504094,-0.0,10633.77916414257,0.0,12366.22083585743,23000.0,0.0,0.0,0.0,0.0
SNW_PH,6,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNSW_PH,7,None,566.4224272170555,0.0,0.0,0.0,566.4224272170555,-0.0,9680.0,0.0,865.5402623193389,10545.540262319339,0.0,0.0,0.0,0.0
VIC_PH,8,None,0.0,0.0,0.0,950.8713664398094,950.8713664398094,-0.0,0.0,0.0,19770.529241903907,19770.529241903907,0.0,0.0,0.0,0.0
SA_PH,9,None,900.0,0.0,0.0,0.0,900.0,-0.0,8410.793761997586,0.0,1589.206238002415,10000.0,0.0,0.0,0.0,0.0
TAS_PH,10,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_PH_NEW,1,None,250.0,0.0,0.0,0.0,250.0,-0.0,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0
SNSW_PH_SNOWY,7,None,2040.0,0.0,0.0,0.0,2040.0,-0.0,342720.0,0.0,0.0,342720.0,0.0,0.0,0.0,0.0
TAS_PH_NEW,10,None,2750.0,0.0,0.0,0.0,2750.0,-0.0,63000.0,0.0,0.0,63000.0,0.0,0.0,0.0,0.0
Total,n/a,n/a,154248.4288264442,32.97,0.0,56082.078044668924,210297.53687111312,n/a,487145.9117643221,0.0,142596.6849213618,629742.5966856838,0.0,0.0,0.0,0.0
